session_id,user_id,session_start_ts,traffic_source,device_type,landing_page
s_45_4_2270,45,2026-04-11 18:44:55,newsletter,desktop,search
s_134_10_7377,134,2026-04-11 19:52:51,direct,tablet,search
s_190_5_1686,190,2026-04-11 20:26:20,google,desktop,search
s_172_2_2722,172,2026-04-11 21:05:53,direct,desktop,product
s_147_0_6625,147,2026-04-11 21:31:48,direct,mobile,campaign
s_66_2_6479,66,2026-04-11 21:33:49,newsletter,tablet,product
s_60_6_5789,60,2026-04-11 22:23:02,google,mobile,product
s_238_4_6578,238,2026-04-11 22:39:25,direct,desktop,product
s_269_1_6869,269,2026-04-11 22:58:25,google,tablet,search
s_122_11_1174,122,2026-04-11 23:00:48,newsletter,mobile,product
s_146_5_5437,146,2026-04-11 23:14:48,instagram,tablet,search
s_28_3_6630,28,2026-04-11 23:49:23,instagram,tablet,home
s_229_1_9319,229,2026-04-12 00:13:29,linkedin,tablet,campaign
s_39_8_4451,39,2026-04-12 00:13:47,linkedin,tablet,home
s_33_5_3395,33,2026-04-12 00:45:11,google,desktop,product
s_260_6_7027,260,2026-04-12 01:22:18,newsletter,mobile,product
s_81_7_1152,81,2026-04-12 01:33:00,affiliate,tablet,search
s_111_7_5015,111,2026-04-12 02:46:12,instagram,mobile,search
s_89_6_2461,89,2026-04-12 02:51:25,newsletter,mobile,campaign
s_14_6_7685,14,2026-04-12 03:13:36,instagram,desktop,product
s_117_5_9192,117,2026-04-12 03:47:29,newsletter,tablet,campaign
s_53_5_9330,53,2026-04-12 04:29:03,newsletter,mobile,home
s_87_5_9947,87,2026-04-12 05:00:10,affiliate,desktop,home
s_104_7_8177,104,2026-04-12 05:10:08,direct,mobile,search
s_82_1_5389,82,2026-04-12 05:47:02,direct,desktop,home
s_108_3_8206,108,2026-04-12 05:49:00,affiliate,desktop,product
s_153_5_4405,153,2026-04-12 07:15:10,instagram,tablet,search
s_50_4_3217,50,2026-04-12 07:47:35,direct,desktop,product
s_87_4_9388,87,2026-04-12 07:50:30,linkedin,tablet,home
s_227_2_6467,227,2026-04-12 08:07:19,direct,mobile,campaign
s_60_3_7687,60,2026-04-12 08:28:45,google,desktop,home
s_11_3_8671,11,2026-04-12 09:28:18,newsletter,tablet,product
s_256_3_3716,256,2026-04-12 09:40:35,newsletter,desktop,search
s_22_10_2833,22,2026-04-12 10:05:58,google,tablet,product
s_273_4_1741,273,2026-04-12 10:07:53,instagram,mobile,search
s_191_2_1561,191,2026-04-12 10:21:10,google,mobile,product
s_275_9_2223,275,2026-04-12 10:23:19,google,desktop,campaign
s_89_12_8592,89,2026-04-12 10:44:35,affiliate,mobile,search
s_266_13_2734,266,2026-04-12 10:56:00,direct,mobile,home
s_148_7_7362,148,2026-04-12 11:26:26,linkedin,mobile,search
s_291_11_5363,291,2026-04-12 11:37:33,newsletter,desktop,search
s_163_2_8853,163,2026-04-12 11:42:53,newsletter,desktop,search
s_232_6_9732,232,2026-04-12 12:39:54,google,tablet,search
s_140_5_6199,140,2026-04-12 13:04:44,google,desktop,home
s_70_5_3095,70,2026-04-12 13:19:49,direct,mobile,product
s_8_1_7398,8,2026-04-12 13:32:47,affiliate,desktop,product
s_100_5_8205,100,2026-04-12 13:46:03,affiliate,desktop,product
s_134_1_1428,134,2026-04-12 14:07:33,affiliate,desktop,home
s_114_0_3066,114,2026-04-12 14:40:25,newsletter,desktop,search
s_253_9_2660,253,2026-04-12 14:56:43,instagram,desktop,product
s_171_8_1458,171,2026-04-12 15:04:32,newsletter,tablet,campaign
s_70_6_5733,70,2026-04-12 15:42:11,affiliate,mobile,search
s_237_6_7273,237,2026-04-12 15:42:29,instagram,tablet,campaign
s_229_5_9380,229,2026-04-12 16:01:39,direct,desktop,home
s_198_7_8530,198,2026-04-12 16:25:30,google,desktop,home
s_14_4_8185,14,2026-04-12 17:05:52,direct,mobile,home
s_223_0_5889,223,2026-04-12 17:29:26,instagram,desktop,product
s_258_7_9051,258,2026-04-12 17:58:15,newsletter,tablet,product
s_4_8_3618,4,2026-04-12 18:16:06,google,desktop,home
s_293_7_6966,293,2026-04-12 18:21:32,newsletter,desktop,home
s_51_5_5125,51,2026-04-12 18:59:34,google,tablet,campaign
s_98_4_1095,98,2026-04-12 19:19:01,google,desktop,campaign
s_86_4_6661,86,2026-04-12 19:46:23,google,mobile,campaign
s_243_3_9137,243,2026-04-12 20:06:29,newsletter,mobile,home
s_178_5_3568,178,2026-04-12 20:33:02,affiliate,mobile,product
s_287_1_8454,287,2026-04-12 20:49:28,linkedin,desktop,search
s_174_4_1469,174,2026-04-12 21:17:49,instagram,tablet,product
s_295_8_1354,295,2026-04-12 21:18:10,google,tablet,campaign
s_285_3_1626,285,2026-04-12 21:29:29,affiliate,mobile,product
s_109_5_8209,109,2026-04-12 22:13:04,affiliate,mobile,search
s_136_4_3258,136,2026-04-12 22:34:55,google,mobile,campaign
s_56_11_9231,56,2026-04-12 22:45:58,instagram,tablet,campaign
s_217_9_3794,217,2026-04-12 22:57:23,linkedin,desktop,product
s_16_4_3952,16,2026-04-12 23:08:52,linkedin,mobile,search
s_52_7_2525,52,2026-04-12 23:13:11,affiliate,tablet,home
s_17_5_6859,17,2026-04-12 23:34:08,newsletter,desktop,campaign
s_139_4_5062,139,2026-04-13 00:03:18,google,desktop,home
s_142_2_2220,142,2026-04-13 00:27:20,linkedin,mobile,search
s_122_5_3900,122,2026-04-13 00:36:06,instagram,tablet,product
s_177_6_3007,177,2026-04-13 00:37:15,linkedin,desktop,product
s_44_1_1911,44,2026-04-13 00:48:41,instagram,desktop,search
s_173_3_8577,173,2026-04-13 00:54:12,affiliate,desktop,campaign
s_102_2_5671,102,2026-04-13 01:09:07,instagram,tablet,campaign
s_43_3_6162,43,2026-04-13 01:22:24,linkedin,mobile,product
s_139_2_6344,139,2026-04-13 01:30:55,direct,desktop,home
s_72_9_8266,72,2026-04-13 01:45:30,affiliate,desktop,product
s_135_6_4279,135,2026-04-13 01:56:09,linkedin,mobile,campaign
s_32_5_1049,32,2026-04-13 02:30:03,linkedin,mobile,product
s_244_0_3950,244,2026-04-13 03:05:36,direct,desktop,campaign
s_295_4_6197,295,2026-04-13 03:21:19,instagram,mobile,search
s_144_1_1911,144,2026-04-13 03:29:25,newsletter,mobile,home
s_193_8_5816,193,2026-04-13 03:47:46,affiliate,tablet,search
s_265_7_9126,265,2026-04-13 04:01:14,google,desktop,product
s_126_3_3207,126,2026-04-13 04:06:37,direct,desktop,product
s_62_0_4645,62,2026-04-13 04:09:32,newsletter,tablet,home
s_57_7_5722,57,2026-04-13 05:10:04,direct,desktop,product
s_100_2_3497,100,2026-04-13 05:17:08,instagram,mobile,campaign
s_64_5_6228,64,2026-04-13 05:28:50,linkedin,mobile,product
s_251_6_3470,251,2026-04-13 06:14:39,affiliate,tablet,product
s_215_0_5714,215,2026-04-13 07:05:28,linkedin,mobile,campaign
s_109_3_3766,109,2026-04-13 07:11:06,newsletter,desktop,search
s_282_6_8013,282,2026-04-13 08:14:34,linkedin,desktop,product
s_97_4_4131,97,2026-04-13 08:56:11,google,desktop,campaign
s_263_0_5892,263,2026-04-13 08:56:33,linkedin,mobile,product
s_266_9_8068,266,2026-04-13 09:06:15,linkedin,tablet,product
s_299_2_1041,299,2026-04-13 09:29:37,newsletter,mobile,search
s_36_5_1366,36,2026-04-13 09:40:05,newsletter,mobile,home
s_15_7_9332,15,2026-04-13 09:52:44,direct,desktop,product
s_236_6_5009,236,2026-04-13 10:03:09,linkedin,mobile,campaign
s_186_2_9554,186,2026-04-13 11:09:16,affiliate,tablet,search
s_118_2_3399,118,2026-04-13 12:02:23,affiliate,desktop,product
s_245_3_9592,245,2026-04-13 12:04:26,instagram,tablet,product
s_273_6_3879,273,2026-04-13 12:11:20,direct,mobile,home
s_39_11_8652,39,2026-04-13 12:31:57,linkedin,mobile,search
s_31_1_3507,31,2026-04-13 12:49:29,google,mobile,campaign
s_47_5_3731,47,2026-04-13 12:54:39,linkedin,tablet,home
s_123_2_3846,123,2026-04-13 13:08:25,affiliate,mobile,campaign
s_149_5_2122,149,2026-04-13 13:19:33,affiliate,mobile,home
s_147_11_2172,147,2026-04-13 13:39:12,direct,mobile,product
s_152_3_5629,152,2026-04-13 14:12:23,affiliate,tablet,search
s_20_11_7412,20,2026-04-13 14:22:49,newsletter,tablet,home
s_22_9_5990,22,2026-04-13 14:32:37,affiliate,mobile,home
s_254_5_9792,254,2026-04-13 14:33:47,direct,tablet,search
s_58_3_7394,58,2026-04-13 14:39:51,newsletter,desktop,campaign
s_68_6_8776,68,2026-04-13 14:56:59,newsletter,tablet,product
s_171_5_7309,171,2026-04-13 15:32:07,newsletter,desktop,product
s_6_0_1863,6,2026-04-13 15:36:56,instagram,tablet,home
s_111_5_9337,111,2026-04-13 15:50:40,instagram,tablet,campaign
s_37_5_9237,37,2026-04-13 16:31:38,affiliate,mobile,search
s_19_6_5275,19,2026-04-13 16:37:13,google,desktop,product
s_129_1_7969,129,2026-04-13 17:10:33,affiliate,tablet,product
s_16_3_2488,16,2026-04-13 17:14:09,google,mobile,product
s_174_8_4560,174,2026-04-13 17:57:04,newsletter,tablet,home
s_224_6_2171,224,2026-04-13 18:06:50,newsletter,mobile,campaign
s_86_6_7391,86,2026-04-13 18:22:04,newsletter,desktop,product
s_8_9_4909,8,2026-04-13 19:38:57,google,tablet,home
s_297_2_2168,297,2026-04-13 19:51:25,direct,tablet,search
s_3_3_9967,3,2026-04-13 20:16:20,affiliate,mobile,campaign
s_145_2_6485,145,2026-04-13 20:19:11,newsletter,tablet,search
s_53_2_3281,53,2026-04-13 20:24:54,direct,mobile,campaign
s_187_2_5553,187,2026-04-13 20:41:22,google,tablet,product
s_269_4_8695,269,2026-04-13 21:08:32,newsletter,desktop,campaign
s_61_4_4461,61,2026-04-13 21:38:03,instagram,tablet,home
s_159_1_5474,159,2026-04-13 21:41:23,instagram,tablet,campaign
s_46_4_8068,46,2026-04-13 22:17:25,linkedin,tablet,home
s_100_10_4905,100,2026-04-13 22:37:45,direct,tablet,product
s_173_1_1595,173,2026-04-13 23:29:08,affiliate,tablet,search
s_59_2_5541,59,2026-04-13 23:44:52,affiliate,mobile,product
s_128_3_6200,128,2026-04-13 23:55:28,instagram,tablet,product
s_81_4_9769,81,2026-04-14 00:05:33,instagram,desktop,home
s_133_11_3070,133,2026-04-14 00:59:10,direct,mobile,search
s_289_10_3468,289,2026-04-14 01:15:26,newsletter,mobile,search
s_181_11_6833,181,2026-04-14 01:16:16,affiliate,desktop,campaign
s_49_1_4539,49,2026-04-14 01:35:14,google,tablet,campaign
s_259_6_4338,259,2026-04-14 01:41:13,google,mobile,home
s_285_2_3884,285,2026-04-14 01:57:17,direct,tablet,search
s_114_9_7595,114,2026-04-14 02:06:39,direct,tablet,search
s_180_1_7278,180,2026-04-14 02:10:38,linkedin,desktop,campaign
s_33_11_8692,33,2026-04-14 02:28:31,google,tablet,home
s_124_1_5967,124,2026-04-14 02:49:55,affiliate,mobile,product
s_288_2_4140,288,2026-04-14 03:30:45,affiliate,mobile,campaign
s_251_8_4599,251,2026-04-14 03:45:22,affiliate,mobile,home
s_81_2_1068,81,2026-04-14 04:47:04,newsletter,tablet,campaign
s_33_9_2317,33,2026-04-14 05:08:12,direct,desktop,product
s_300_14_4265,300,2026-04-14 06:22:37,instagram,tablet,search
s_82_5_9850,82,2026-04-14 06:31:57,instagram,desktop,product
s_24_7_1474,24,2026-04-14 06:32:33,google,tablet,product
s_86_8_8057,86,2026-04-14 06:33:39,instagram,tablet,product
s_291_12_9313,291,2026-04-14 07:15:15,newsletter,desktop,home
s_247_1_4934,247,2026-04-14 07:17:18,linkedin,desktop,search
s_48_1_5954,48,2026-04-14 07:40:04,linkedin,tablet,product
s_291_10_5707,291,2026-04-14 08:26:43,instagram,tablet,campaign
s_126_2_4329,126,2026-04-14 08:44:58,direct,mobile,campaign
s_129_11_3108,129,2026-04-14 09:34:20,direct,mobile,home
s_235_5_8805,235,2026-04-14 10:54:29,instagram,mobile,search
s_172_5_3752,172,2026-04-14 11:01:36,instagram,desktop,search
s_151_1_7409,151,2026-04-14 12:14:42,instagram,tablet,search
s_91_7_9422,91,2026-04-14 12:22:02,affiliate,tablet,home
s_178_2_6851,178,2026-04-14 12:33:12,newsletter,desktop,search
s_242_7_9872,242,2026-04-14 13:11:27,linkedin,tablet,product
s_59_0_5454,59,2026-04-14 13:20:18,direct,mobile,search
s_183_5_5147,183,2026-04-14 13:23:52,newsletter,mobile,product
s_22_3_9748,22,2026-04-14 15:38:22,direct,tablet,campaign
s_155_6_4529,155,2026-04-14 15:49:43,google,tablet,campaign
s_17_14_6177,17,2026-04-14 15:51:55,newsletter,mobile,search
s_9_0_5901,9,2026-04-14 16:06:30,linkedin,mobile,product
s_67_9_8900,67,2026-04-14 16:07:20,affiliate,tablet,home
s_97_1_9292,97,2026-04-14 16:47:33,instagram,tablet,search
s_241_1_1833,241,2026-04-14 16:49:46,google,tablet,product
s_99_0_7318,99,2026-04-14 17:04:02,google,desktop,home
s_228_4_8389,228,2026-04-14 17:05:07,linkedin,desktop,home
s_229_4_9977,229,2026-04-14 17:13:55,direct,tablet,campaign
s_279_0_4997,279,2026-04-14 17:41:53,linkedin,mobile,home
s_215_1_3833,215,2026-04-14 17:51:29,direct,tablet,product
s_148_6_3130,148,2026-04-14 18:01:14,instagram,mobile,campaign
s_93_11_7442,93,2026-04-14 18:23:02,google,desktop,product
s_118_11_3836,118,2026-04-14 18:25:56,direct,desktop,product
s_46_6_6770,46,2026-04-14 18:45:58,direct,tablet,campaign
s_271_2_6055,271,2026-04-14 19:09:46,linkedin,mobile,campaign
s_127_2_9681,127,2026-04-14 19:11:11,newsletter,desktop,campaign
s_119_8_4475,119,2026-04-14 19:42:36,direct,tablet,product
s_64_9_9902,64,2026-04-14 21:47:14,linkedin,tablet,product
s_259_12_4971,259,2026-04-14 22:14:04,newsletter,mobile,search
s_151_2_3607,151,2026-04-14 22:23:27,newsletter,mobile,product
s_117_2_8926,117,2026-04-14 22:31:51,affiliate,desktop,product
s_74_0_7507,74,2026-04-14 22:35:27,affiliate,mobile,campaign
s_192_4_2136,192,2026-04-14 22:43:22,affiliate,tablet,home
s_271_0_1920,271,2026-04-14 22:47:27,instagram,mobile,campaign
s_277_6_6988,277,2026-04-14 22:50:24,newsletter,desktop,search
s_230_5_1834,230,2026-04-14 22:57:33,google,mobile,campaign
s_198_1_9174,198,2026-04-14 22:59:21,google,desktop,home
s_285_7_4361,285,2026-04-14 23:45:15,newsletter,tablet,campaign
s_99_2_9998,99,2026-04-15 00:09:26,linkedin,desktop,product
s_89_2_1496,89,2026-04-15 00:40:08,direct,tablet,campaign
s_210_0_8110,210,2026-04-15 00:44:21,direct,desktop,search
s_170_1_1943,170,2026-04-15 00:53:53,newsletter,desktop,product
s_240_3_2351,240,2026-04-15 01:01:01,instagram,desktop,campaign
s_257_11_4744,257,2026-04-15 01:30:21,linkedin,desktop,campaign
s_116_7_5328,116,2026-04-15 02:47:12,google,mobile,home
s_72_4_9801,72,2026-04-15 03:20:38,google,tablet,search
s_218_3_5085,218,2026-04-15 03:42:16,newsletter,desktop,home
s_91_3_8366,91,2026-04-15 03:43:43,google,desktop,product
s_256_2_4377,256,2026-04-15 03:44:10,linkedin,tablet,product
s_149_2_7276,149,2026-04-15 04:17:42,instagram,tablet,campaign
s_299_7_4360,299,2026-04-15 04:33:32,instagram,tablet,campaign
s_190_2_3814,190,2026-04-15 05:01:06,direct,desktop,product
s_7_5_7574,7,2026-04-15 05:52:01,google,mobile,product
s_259_1_6784,259,2026-04-15 05:52:50,direct,desktop,campaign
s_199_1_8509,199,2026-04-15 06:33:03,direct,mobile,search
s_53_0_2972,53,2026-04-15 06:40:59,linkedin,desktop,campaign
s_74_4_5832,74,2026-04-15 07:09:20,google,desktop,home
s_162_13_5883,162,2026-04-15 07:11:45,affiliate,desktop,search
s_42_10_6136,42,2026-04-15 07:30:33,linkedin,tablet,search
s_290_1_5331,290,2026-04-15 07:50:29,google,mobile,product
s_217_10_3465,217,2026-04-15 07:57:08,newsletter,mobile,home
s_5_2_2566,5,2026-04-15 08:21:11,linkedin,desktop,campaign
s_41_3_6262,41,2026-04-15 08:46:48,instagram,desktop,home
s_278_6_9461,278,2026-04-15 08:48:49,direct,tablet,campaign
s_51_8_2913,51,2026-04-15 09:00:36,linkedin,mobile,search
s_216_15_1649,216,2026-04-15 09:04:04,linkedin,desktop,search
s_6_3_4816,6,2026-04-15 09:53:52,newsletter,mobile,search
s_209_7_4382,209,2026-04-15 09:54:48,direct,mobile,product
s_132_5_1709,132,2026-04-15 10:14:44,instagram,tablet,home
s_286_12_3037,286,2026-04-15 11:47:35,direct,mobile,search
s_279_6_6768,279,2026-04-15 12:00:25,linkedin,tablet,search
s_29_5_2211,29,2026-04-15 12:08:32,affiliate,mobile,campaign
s_85_4_4431,85,2026-04-15 12:34:00,newsletter,mobile,campaign
s_7_4_9084,7,2026-04-15 12:52:55,google,mobile,home
s_41_2_1455,41,2026-04-15 13:03:21,affiliate,mobile,search
s_43_2_6263,43,2026-04-15 13:22:05,linkedin,desktop,campaign
s_201_3_5697,201,2026-04-15 14:51:44,newsletter,mobile,search
s_33_1_3267,33,2026-04-15 14:54:06,newsletter,tablet,campaign
s_50_0_4214,50,2026-04-15 14:58:21,linkedin,desktop,campaign
s_300_0_8401,300,2026-04-15 15:40:17,affiliate,mobile,home
s_6_6_4562,6,2026-04-15 15:43:08,affiliate,desktop,home
s_220_10_3826,220,2026-04-15 15:46:23,newsletter,desktop,product
s_127_5_1484,127,2026-04-15 16:06:52,affiliate,tablet,campaign
s_192_9_8362,192,2026-04-15 16:09:23,affiliate,tablet,product
s_29_4_4159,29,2026-04-15 17:16:46,newsletter,desktop,search
s_91_2_7079,91,2026-04-15 17:19:08,google,tablet,search
s_248_2_5287,248,2026-04-15 18:27:48,google,desktop,search
s_170_6_4662,170,2026-04-15 19:10:42,instagram,mobile,campaign
s_168_4_7584,168,2026-04-15 19:29:14,linkedin,mobile,product
s_276_1_7246,276,2026-04-15 19:38:41,newsletter,tablet,product
s_281_9_8089,281,2026-04-15 19:46:26,google,mobile,product
s_112_4_5933,112,2026-04-15 20:13:19,linkedin,mobile,campaign
s_181_12_8540,181,2026-04-15 20:39:12,instagram,mobile,product
s_82_4_7935,82,2026-04-15 20:44:41,newsletter,desktop,home
s_48_6_3248,48,2026-04-15 20:49:10,google,desktop,home
s_64_1_2182,64,2026-04-15 20:54:34,direct,tablet,product
s_28_1_3781,28,2026-04-15 21:20:32,linkedin,mobile,product
s_175_3_6490,175,2026-04-15 22:50:56,linkedin,mobile,product
s_79_10_2267,79,2026-04-16 00:28:20,direct,desktop,campaign
s_97_8_8115,97,2026-04-16 00:45:38,instagram,mobile,product
s_45_9_6439,45,2026-04-16 00:49:10,affiliate,desktop,home
s_278_5_8681,278,2026-04-16 02:28:15,direct,desktop,product
s_43_8_2464,43,2026-04-16 02:49:26,direct,mobile,search
s_185_1_9342,185,2026-04-16 02:51:05,linkedin,mobile,product
s_2_4_6375,2,2026-04-16 03:38:15,google,desktop,product
s_160_2_2619,160,2026-04-16 04:11:39,linkedin,mobile,product
s_5_4_8161,5,2026-04-16 05:08:02,affiliate,tablet,product
s_260_5_3570,260,2026-04-16 05:53:09,affiliate,desktop,search
s_290_8_3935,290,2026-04-16 06:16:27,linkedin,mobile,product
s_244_4_7756,244,2026-04-16 07:11:17,direct,mobile,home
s_300_12_6634,300,2026-04-16 07:22:47,newsletter,tablet,campaign
s_39_1_1038,39,2026-04-16 08:01:42,instagram,mobile,campaign
s_21_10_2324,21,2026-04-16 08:31:32,instagram,tablet,product
s_121_2_6817,121,2026-04-16 08:49:25,google,tablet,campaign
s_78_4_7111,78,2026-04-16 08:50:05,google,mobile,home
s_252_6_8235,252,2026-04-16 08:54:38,direct,tablet,home
s_123_8_6919,123,2026-04-16 08:55:44,instagram,mobile,product
s_165_1_3642,165,2026-04-16 09:11:16,instagram,tablet,campaign
s_161_9_3286,161,2026-04-16 09:24:31,linkedin,mobile,campaign
s_209_0_2501,209,2026-04-16 09:34:53,instagram,tablet,product
s_23_3_5977,23,2026-04-16 09:49:47,direct,desktop,search
s_248_4_3488,248,2026-04-16 09:56:25,direct,desktop,campaign
s_103_3_9410,103,2026-04-16 10:27:00,affiliate,tablet,campaign
s_205_11_4622,205,2026-04-16 10:29:50,instagram,mobile,home
s_292_2_7413,292,2026-04-16 10:35:10,newsletter,mobile,home
s_162_4_8561,162,2026-04-16 11:15:20,newsletter,mobile,campaign
s_18_1_5811,18,2026-04-16 11:21:14,direct,mobile,search
s_108_9_6360,108,2026-04-16 11:31:22,newsletter,desktop,home
s_192_10_5913,192,2026-04-16 12:01:26,direct,mobile,home
s_31_5_2180,31,2026-04-16 12:12:56,newsletter,tablet,search
s_217_7_9239,217,2026-04-16 12:23:58,linkedin,tablet,search
s_291_8_7404,291,2026-04-16 13:21:09,newsletter,desktop,product
s_157_4_8548,157,2026-04-16 14:10:28,linkedin,desktop,search
s_253_10_1659,253,2026-04-16 15:41:21,google,tablet,campaign
s_231_1_4382,231,2026-04-16 15:47:41,newsletter,mobile,home
s_211_3_3565,211,2026-04-16 15:59:37,direct,mobile,search
s_129_10_5320,129,2026-04-16 16:39:38,instagram,tablet,home
s_120_1_2752,120,2026-04-16 17:20:55,linkedin,desktop,search
s_181_6_9813,181,2026-04-16 17:42:07,linkedin,desktop,search
s_114_12_1224,114,2026-04-16 17:55:16,direct,tablet,home
s_98_9_2304,98,2026-04-16 18:48:33,google,tablet,campaign
s_94_6_9530,94,2026-04-16 19:00:48,instagram,desktop,home
s_87_3_8686,87,2026-04-16 19:23:37,google,tablet,search
s_174_2_4627,174,2026-04-16 19:52:35,affiliate,tablet,product
s_162_0_4314,162,2026-04-16 20:02:56,google,desktop,home
s_263_4_4120,263,2026-04-16 20:24:08,instagram,tablet,product
s_92_1_8189,92,2026-04-16 20:34:37,direct,desktop,home
s_206_5_1307,206,2026-04-16 20:45:26,linkedin,desktop,campaign
s_225_7_1744,225,2026-04-16 21:08:57,newsletter,tablet,search
s_143_10_2121,143,2026-04-16 21:15:35,newsletter,tablet,campaign
s_50_9_4332,50,2026-04-16 21:31:22,instagram,desktop,home
s_73_0_4809,73,2026-04-16 21:50:49,direct,desktop,home
s_161_8_8908,161,2026-04-16 22:32:14,instagram,mobile,product
s_122_9_4625,122,2026-04-16 22:46:40,instagram,tablet,product
s_298_1_2360,298,2026-04-16 23:29:12,direct,mobile,product
s_265_9_4681,265,2026-04-17 00:22:34,affiliate,mobile,product
s_99_6_8593,99,2026-04-17 00:59:59,affiliate,tablet,campaign
s_36_4_3609,36,2026-04-17 01:31:03,direct,mobile,home
s_113_7_9099,113,2026-04-17 01:34:41,instagram,tablet,campaign
s_117_6_1496,117,2026-04-17 01:54:16,affiliate,mobile,search
s_285_6_6188,285,2026-04-17 01:54:36,linkedin,mobile,search
s_140_1_7805,140,2026-04-17 02:22:48,instagram,tablet,campaign
s_88_9_1867,88,2026-04-17 02:26:42,linkedin,tablet,search
s_215_2_3808,215,2026-04-17 02:39:18,direct,tablet,product
s_141_0_4394,141,2026-04-17 02:41:11,instagram,mobile,campaign
s_159_12_8735,159,2026-04-17 03:22:28,google,mobile,search
s_10_0_9698,10,2026-04-17 03:54:59,google,tablet,campaign
s_189_9_1132,189,2026-04-17 04:03:52,affiliate,tablet,product
s_84_0_2865,84,2026-04-17 04:10:08,linkedin,mobile,search
s_85_9_1808,85,2026-04-17 04:10:21,google,desktop,campaign
s_242_9_8877,242,2026-04-17 04:14:52,newsletter,mobile,campaign
s_92_2_5404,92,2026-04-17 04:15:45,direct,tablet,search
s_179_0_4453,179,2026-04-17 05:06:58,google,tablet,campaign
s_83_0_5769,83,2026-04-17 05:18:48,affiliate,tablet,product
s_93_2_4735,93,2026-04-17 05:41:57,google,tablet,campaign
s_240_1_1167,240,2026-04-17 06:11:29,direct,mobile,product
s_248_11_3188,248,2026-04-17 06:12:13,newsletter,desktop,campaign
s_8_6_8937,8,2026-04-17 06:38:47,newsletter,mobile,home
s_289_5_6235,289,2026-04-17 08:03:08,linkedin,desktop,campaign
s_176_9_4868,176,2026-04-17 08:34:09,instagram,mobile,home
s_31_3_7929,31,2026-04-17 08:35:26,google,mobile,home
s_263_8_6922,263,2026-04-17 09:22:29,instagram,mobile,search
s_216_3_5563,216,2026-04-17 09:52:56,linkedin,tablet,campaign
s_295_11_2367,295,2026-04-17 10:16:12,google,tablet,home
s_226_9_8612,226,2026-04-17 10:27:29,direct,desktop,product
s_260_7_2625,260,2026-04-17 10:47:52,newsletter,tablet,campaign
s_135_4_3022,135,2026-04-17 10:54:06,direct,mobile,search
s_33_4_9513,33,2026-04-17 11:06:56,newsletter,mobile,campaign
s_100_7_5211,100,2026-04-17 11:08:56,newsletter,desktop,home
s_179_2_3166,179,2026-04-17 11:50:39,linkedin,desktop,home
s_272_2_3980,272,2026-04-17 11:57:04,linkedin,desktop,search
s_130_1_5034,130,2026-04-17 13:30:27,google,desktop,home
s_102_11_4662,102,2026-04-17 14:13:16,direct,tablet,product
s_133_13_6378,133,2026-04-17 14:17:45,google,desktop,search
s_252_3_6030,252,2026-04-17 14:35:40,instagram,tablet,campaign
s_256_0_5461,256,2026-04-17 14:49:34,instagram,mobile,home
s_105_6_5894,105,2026-04-17 15:02:09,google,mobile,home
s_107_4_4040,107,2026-04-17 15:29:22,instagram,tablet,product
s_165_4_5557,165,2026-04-17 15:57:54,affiliate,desktop,product
s_105_1_6476,105,2026-04-17 16:00:32,linkedin,mobile,search
s_205_5_3943,205,2026-04-17 16:39:53,google,mobile,product
s_245_8_2511,245,2026-04-17 16:53:14,instagram,mobile,product
s_219_4_2748,219,2026-04-17 17:16:29,instagram,tablet,product
s_297_8_5150,297,2026-04-17 17:27:29,linkedin,tablet,campaign
s_220_8_7134,220,2026-04-17 17:32:52,instagram,mobile,search
s_71_6_8729,71,2026-04-17 17:53:36,instagram,desktop,home
s_238_3_9251,238,2026-04-17 19:06:05,instagram,mobile,product
s_127_7_3129,127,2026-04-17 19:22:32,newsletter,desktop,product
s_224_12_8371,224,2026-04-17 19:47:15,newsletter,mobile,search
s_280_7_7221,280,2026-04-17 20:51:38,linkedin,desktop,product
s_5_12_1304,5,2026-04-17 20:54:24,affiliate,desktop,home
s_161_11_3669,161,2026-04-17 20:54:29,newsletter,mobile,search
s_3_5_3246,3,2026-04-17 21:08:53,instagram,desktop,product
s_196_1_4810,196,2026-04-17 21:13:03,instagram,desktop,home
s_102_8_1983,102,2026-04-17 21:45:47,newsletter,desktop,campaign
s_283_1_5963,283,2026-04-17 22:09:12,direct,tablet,campaign
s_150_1_8203,150,2026-04-17 22:37:00,instagram,desktop,campaign
s_171_0_8400,171,2026-04-17 22:42:30,google,mobile,home
s_127_1_6871,127,2026-04-17 23:39:59,direct,mobile,product
s_230_1_2080,230,2026-04-17 23:47:20,google,tablet,campaign
s_90_3_5690,90,2026-04-18 00:28:23,linkedin,mobile,campaign
s_138_0_4229,138,2026-04-18 00:34:42,newsletter,desktop,product
s_56_8_8305,56,2026-04-18 00:42:08,direct,desktop,product
s_286_13_2611,286,2026-04-18 01:15:36,linkedin,tablet,product
s_73_3_1687,73,2026-04-18 01:18:36,direct,tablet,home
s_282_7_9226,282,2026-04-18 01:53:35,instagram,tablet,product
s_111_10_9070,111,2026-04-18 02:50:06,affiliate,mobile,product
s_104_9_9399,104,2026-04-18 03:12:02,linkedin,desktop,search
s_247_7_9690,247,2026-04-18 03:20:58,instagram,desktop,campaign
s_227_4_9987,227,2026-04-18 03:23:20,google,desktop,home
s_85_6_7314,85,2026-04-18 03:30:54,linkedin,tablet,home
